Name,Time,Cumulative PnL
GroupOneStrategy,2020-Jan-02 17:56:41.291000,61.135192
GroupOneStrategy,2020-Jan-02 17:57:55.726000,60.862398
GroupOneStrategy,2020-Jan-02 17:59:08.817000,59.362398
GroupOneStrategy,2020-Jan-02 18:00:19.210000,59.209638
GroupOneStrategy,2020-Jan-02 18:01:43.689000,59.089638
GroupOneStrategy,2020-Jan-02 18:02:48.137000,63.589638
GroupOneStrategy,2020-Jan-02 18:03:48.461000,63.589638
GroupOneStrategy,2020-Jan-02 18:05:01.735000,61.589638
GroupOneStrategy,2020-Jan-02 18:06:09.800000,62.589638
GroupOneStrategy,2020-Jan-02 18:07:22.963000,62.589638
GroupOneStrategy,2020-Jan-02 18:08:33.530000,62.089638
GroupOneStrategy,2020-Jan-02 18:10:00.947000,61.089638
GroupOneStrategy,2020-Jan-02 18:11:17.870000,61.589638
GroupOneStrategy,2020-Jan-02 18:12:41.140000,61.589638
GroupOneStrategy,2020-Jan-02 18:14:18.852000,61.436822
GroupOneStrategy,2020-Jan-02 18:15:25.936000,61.316822
GroupOneStrategy,2020-Jan-02 18:16:52.618000,61.316822
GroupOneStrategy,2020-Jan-02 18:17:56.822000,61.316822
GroupOneStrategy,2020-Jan-02 18:18:58.312000,63.316822
GroupOneStrategy,2020-Jan-02 18:20:08.388000,63.816822
GroupOneStrategy,2020-Jan-02 18:21:16.103000,64.163939
GroupOneStrategy,2020-Jan-02 18:22:24.591000,64.163939
GroupOneStrategy,2020-Jan-02 18:23:47.781000,64.163939
GroupOneStrategy,2020-Jan-02 18:25:10.902000,64.163939
GroupOneStrategy,2020-Jan-02 18:26:19.950000,64.163939
GroupOneStrategy,2020-Jan-02 18:27:40.544000,64.043939
GroupOneStrategy,2020-Jan-02 18:28:54.413000,63.771090
GroupOneStrategy,2020-Jan-02 18:30:22.219000,65.271090
GroupOneStrategy,2020-Jan-02 18:31:51.808000,64.271090
GroupOneStrategy,2020-Jan-02 18:33:04.622000,66.271090
GroupOneStrategy,2020-Jan-02 18:34:05.393000,65.118206
GroupOneStrategy,2020-Jan-02 18:35:06.370000,65.998206
GroupOneStrategy,2020-Jan-02 18:36:11.214000,66.498206
GroupOneStrategy,2020-Jan-02 18:37:15.461000,66.498206
GroupOneStrategy,2020-Jan-02 18:38:38.243000,66.498206
GroupOneStrategy,2020-Jan-02 18:39:56.520000,65.845301
GroupOneStrategy,2020-Jan-02 18:41:01.936000,65.845301
GroupOneStrategy,2020-Jan-02 18:42:02.372000,65.299501
GroupOneStrategy,2020-Jan-02 18:43:08.542000,65.179501
GroupOneStrategy,2020-Jan-02 18:44:45.288000,65.179501
GroupOneStrategy,2020-Jan-02 18:45:50.734000,66.526562
GroupOneStrategy,2020-Jan-02 18:47:06.735000,66.406562
GroupOneStrategy,2020-Jan-02 18:48:19.245000,63.753678
GroupOneStrategy,2020-Jan-02 18:49:22.308000,63.753678
GroupOneStrategy,2020-Jan-02 18:50:33.301000,63.753678
GroupOneStrategy,2020-Jan-02 18:51:45.919000,63.753678
GroupOneStrategy,2020-Jan-02 18:53:00.872000,63.633678
GroupOneStrategy,2020-Jan-02 18:54:56.636000,63.633678
GroupOneStrategy,2020-Jan-02 18:56:03.669000,66.633678
GroupOneStrategy,2020-Jan-02 18:57:09.847000,66.633678
GroupOneStrategy,2020-Jan-02 18:58:21.584000,66.480762
GroupOneStrategy,2020-Jan-02 18:59:38.820000,66.480762
GroupOneStrategy,2020-Jan-02 19:00:42.332000,66.480762
GroupOneStrategy,2020-Jan-02 19:02:00.936000,66.480762
GroupOneStrategy,2020-Jan-02 19:03:24.487000,66.480762
GroupOneStrategy,2020-Jan-02 19:04:36.110000,66.480762
GroupOneStrategy,2020-Jan-02 19:05:52.934000,66.480762
GroupOneStrategy,2020-Jan-02 19:06:57.144000,66.480762
GroupOneStrategy,2020-Jan-02 19:08:08.601000,66.480762
GroupOneStrategy,2020-Jan-02 19:09:24.546000,66.480762
GroupOneStrategy,2020-Jan-02 19:10:28.652000,66.208002
GroupOneStrategy,2020-Jan-02 19:11:43.318000,66.088002
GroupOneStrategy,2020-Jan-02 19:12:43.719000,65.935230
GroupOneStrategy,2020-Jan-02 19:14:03.927000,65.662482
GroupOneStrategy,2020-Jan-02 19:15:09.415000,65.662482
GroupOneStrategy,2020-Jan-02 19:16:12.786000,65.662482
GroupOneStrategy,2020-Jan-02 19:17:28.952000,65.542482
GroupOneStrategy,2020-Jan-02 19:18:46.169000,65.389733
GroupOneStrategy,2020-Jan-02 19:19:53.411000,65.389733
GroupOneStrategy,2020-Jan-02 19:20:56.177000,65.389733
GroupOneStrategy,2020-Jan-02 19:22:00.712000,65.389733
GroupOneStrategy,2020-Jan-02 19:23:25.254000,65.389733
GroupOneStrategy,2020-Jan-02 19:24:30.518000,65.389733
GroupOneStrategy,2020-Jan-02 19:25:43.761000,65.389733
GroupOneStrategy,2020-Jan-02 19:26:59.571000,64.769733
GroupOneStrategy,2020-Jan-02 19:28:01.618000,65.269733
GroupOneStrategy,2020-Jan-02 19:29:12.544000,64.117118
GroupOneStrategy,2020-Jan-02 19:30:15.766000,64.117118
GroupOneStrategy,2020-Jan-02 19:31:17.785000,63.997118
GroupOneStrategy,2020-Jan-02 19:32:24.372000,63.997118
GroupOneStrategy,2020-Jan-02 19:33:40.608000,63.997118
GroupOneStrategy,2020-Jan-02 19:34:57.529000,63.844459
GroupOneStrategy,2020-Jan-02 19:36:01.288000,63.724459
GroupOneStrategy,2020-Jan-02 19:37:17.162000,63.571811
GroupOneStrategy,2020-Jan-02 19:38:30.812000,63.571811
GroupOneStrategy,2020-Jan-02 19:39:36.925000,63.571811
GroupOneStrategy,2020-Jan-02 19:40:43.756000,63.571811
GroupOneStrategy,2020-Jan-02 19:42:05.535000,63.299163
GroupOneStrategy,2020-Jan-02 19:43:10.801000,63.299163
GroupOneStrategy,2020-Jan-02 19:44:26.542000,63.299163
GroupOneStrategy,2020-Jan-02 19:45:37.577000,64.179163
GroupOneStrategy,2020-Jan-02 19:46:52.165000,64.679163
GroupOneStrategy,2020-Jan-02 19:48:17.525000,64.179163
GroupOneStrategy,2020-Jan-02 19:49:39.254000,65.026493
GroupOneStrategy,2020-Jan-02 19:50:40.672000,65.026493
GroupOneStrategy,2020-Jan-02 19:51:43.846000,65.026493
GroupOneStrategy,2020-Jan-02 19:52:44.757000,65.026493
GroupOneStrategy,2020-Jan-02 19:54:35.520000,65.026493
GroupOneStrategy,2020-Jan-02 19:55:40.903000,64.906493
GroupOneStrategy,2020-Jan-02 19:56:51.552000,65.406493
GroupOneStrategy,2020-Jan-02 19:57:55.683000,65.253834
GroupOneStrategy,2020-Jan-02 19:58:57.890000,64.633834
GroupOneStrategy,2020-Jan-02 20:00:07.717000,64.481186
GroupOneStrategy,2020-Jan-02 20:01:25.601000,64.361186
GroupOneStrategy,2020-Jan-02 20:02:42.272000,64.361186
GroupOneStrategy,2020-Jan-02 20:03:51.697000,63.708549
GroupOneStrategy,2020-Jan-02 20:04:59.368000,63.935946
GroupOneStrategy,2020-Jan-02 20:06:18.715000,63.815946
GroupOneStrategy,2020-Jan-02 20:07:41.123000,63.815946
GroupOneStrategy,2020-Jan-02 20:08:47.300000,62.815946
GroupOneStrategy,2020-Jan-02 20:09:56.880000,62.815946
GroupOneStrategy,2020-Jan-02 20:11:02.708000,62.663365
GroupOneStrategy,2020-Jan-02 20:12:21.149000,62.663365
GroupOneStrategy,2020-Jan-02 20:13:29.358000,62.663365
GroupOneStrategy,2020-Jan-02 20:14:38.232000,62.543365
GroupOneStrategy,2020-Jan-02 20:15:44.184000,64.043365
GroupOneStrategy,2020-Jan-02 20:16:56.134000,63.543365
GroupOneStrategy,2020-Jan-02 20:18:01.670000,64.890750
GroupOneStrategy,2020-Jan-02 20:19:09.570000,66.270750
GroupOneStrategy,2020-Jan-02 20:20:20.800000,69.618013
GroupOneStrategy,2020-Jan-02 20:21:26.212000,69.618013
GroupOneStrategy,2020-Jan-02 20:22:32.223000,69.618013
GroupOneStrategy,2020-Jan-02 20:23:42.225000,69.618013
GroupOneStrategy,2020-Jan-02 20:24:51.467000,69.998013
GroupOneStrategy,2020-Jan-02 20:26:07.183000,69.498013
GroupOneStrategy,2020-Jan-02 20:27:17.580000,69.225242
GroupOneStrategy,2020-Jan-02 20:28:23.316000,70.572459
GroupOneStrategy,2020-Jan-02 20:29:36.885000,70.572459
GroupOneStrategy,2020-Jan-02 20:30:51.298000,70.572459
GroupOneStrategy,2020-Jan-02 20:32:00.255000,69.799699
GroupOneStrategy,2020-Jan-02 20:33:05.722000,69.799699
GroupOneStrategy,2020-Jan-02 20:34:10.951000,69.799699
GroupOneStrategy,2020-Jan-02 20:35:25.893000,69.799699
GroupOneStrategy,2020-Jan-02 20:36:32.216000,69.799699
