StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
GroupOneStrategy,2019-Oct-14 18:44:03.277000,VXX,100,22.510000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833845,,FILL
GroupOneStrategy,2019-Oct-14 18:50:01.882000,VXX,-100,22.505000,0.170411,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833846,,FILL
GroupOneStrategy,2019-Oct-14 18:50:07.110000,VXX,100,22.505000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833847,,FILL
GroupOneStrategy,2019-Oct-14 18:50:17.236000,VXX,-100,22.495000,0.170389,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833848,,FILL
GroupOneStrategy,2019-Oct-14 18:51:06.346000,VXX,100,22.490000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833849,,FILL
GroupOneStrategy,2019-Oct-14 18:56:21.979000,VXX,-100,22.455000,0.170299,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833850,,FILL
GroupOneStrategy,2019-Oct-14 19:00:01.139000,VXX,100,22.440000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833851,,FILL
GroupOneStrategy,2019-Oct-14 19:00:07.284000,VXX,-100,22.435000,0.170254,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833852,,FILL
GroupOneStrategy,2019-Oct-14 19:00:30.180000,VXX,100,22.435000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833853,,FILL
GroupOneStrategy,2019-Oct-14 19:02:01.751000,VXX,-100,22.445000,0.170277,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833854,,FILL
GroupOneStrategy,2019-Oct-14 19:04:05.579000,VXX,100,22.440000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833855,,FILL
GroupOneStrategy,2019-Oct-14 19:10:15.269000,VXX,-100,22.480000,0.170355,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833856,,FILL
GroupOneStrategy,2019-Oct-14 19:11:28.938000,VXX,100,22.500000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833857,,FILL
GroupOneStrategy,2019-Oct-14 19:11:42.691000,VXX,-100,22.485000,0.170366,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833858,,FILL
GroupOneStrategy,2019-Oct-14 19:14:06.234000,VXX,100,22.480000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833859,,FILL
GroupOneStrategy,2019-Oct-14 19:15:45.226000,VXX,-100,22.495000,0.170389,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833860,,FILL
GroupOneStrategy,2019-Oct-14 19:16:02.112000,VXX,100,22.480000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833861,,FILL
GroupOneStrategy,2019-Oct-14 19:18:14.764000,VXX,-100,22.450000,0.170288,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833862,,FILL
GroupOneStrategy,2019-Oct-14 19:23:48.193000,VXX,100,22.430000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833863,,FILL
GroupOneStrategy,2019-Oct-14 19:24:24.798000,VXX,-100,22.425000,0.170232,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833864,,FILL
GroupOneStrategy,2019-Oct-14 19:29:07.521000,VXX,100,22.425000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833865,,FILL
GroupOneStrategy,2019-Oct-14 19:33:18.735000,VXX,-100,22.490000,0.170378,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833866,,FILL
GroupOneStrategy,2019-Oct-14 19:33:34.506000,VXX,100,22.500000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833867,,FILL
GroupOneStrategy,2019-Oct-14 19:36:40.580000,VXX,-100,22.450000,0.170288,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833868,,FILL
GroupOneStrategy,2019-Oct-14 19:40:15.865000,VXX,100,22.445000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833869,,FILL
GroupOneStrategy,2019-Oct-14 19:45:21.639000,VXX,-100,22.480000,0.170355,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833870,,FILL
GroupOneStrategy,2019-Oct-14 19:45:35.275000,VXX,100,22.490000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833871,,FILL
GroupOneStrategy,2019-Oct-14 19:47:17.753000,VXX,-100,22.490000,0.170378,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833872,,FILL
GroupOneStrategy,2019-Oct-14 19:47:59.525000,VXX,100,22.490000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833873,,FILL
GroupOneStrategy,2019-Oct-14 19:49:24.724000,VXX,-100,22.475000,0.170344,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833874,,FILL
GroupOneStrategy,2019-Oct-14 19:49:55.495000,VXX,100,22.455000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833875,,FILL
GroupOneStrategy,2019-Oct-14 19:50:00.308000,VXX,-100,22.445000,0.170277,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833876,,FILL
