StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
GroupOneStrategy,2019-Oct-23 18:55:44.877000,VXX,100,20.970000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837453,,FILL
GroupOneStrategy,2019-Oct-23 18:55:56.629000,VXX,-100,20.970000,0.166973,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837454,,FILL
GroupOneStrategy,2019-Oct-23 19:04:00.753000,VXX,100,20.965000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837455,,FILL
GroupOneStrategy,2019-Oct-23 19:04:35.809000,VXX,-100,20.990000,0.167018,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837456,,FILL
GroupOneStrategy,2019-Oct-23 19:05:59.724000,VXX,100,21.005000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837457,,FILL
GroupOneStrategy,2019-Oct-23 19:06:42.282000,VXX,-100,20.995000,0.167029,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837458,,FILL
GroupOneStrategy,2019-Oct-23 19:10:23.980000,VXX,100,21.000000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837459,,FILL
GroupOneStrategy,2019-Oct-23 19:10:58.846000,VXX,-100,21.000000,0.167040,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837460,,FILL
GroupOneStrategy,2019-Oct-23 19:11:09.970000,VXX,100,21.000000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837461,,FILL
GroupOneStrategy,2019-Oct-23 19:16:29.185000,VXX,-100,21.060000,0.167174,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837462,,FILL
GroupOneStrategy,2019-Oct-23 19:18:43.395000,VXX,100,21.015000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677837463,,FILL
